num_virtual_tokens,macro_f1,accuracy,latency_ms_per_sample,avg_generated_tokens,train_time_sec_total,macro_f1_per_s,manifest
10,0.30233822729744425,0.4333593141075604,48.44727913538615,2.0,,6.240561548411391,manifest_prompt_20251208_001327.json
20,0.38664989727651056,0.4341387373343726,32.55972544352213,1.6165237724084178,,11.875096979770014,manifest_prompt_20251208_064940.json
30,0.30273038687625103,0.4318004676539361,48.89842748641968,0.622759158222915,,6.191004546318527,manifest_prompt_20251208_064409.json
50,0.3076937962427498,0.4349181605611847,27.570978005727135,0.9937646141855028,,11.160060995255032,manifest_prompt_20251208_043945.json
